Inflation,Month,Year,pmi,PartNo,Description,Quantity,Sales Price,Total Sales,Swaraj Engines Stock Price,M&M Stock Price,Escorts Kuboto Stock Price
6.58,2,2020,243,300145985A,Housing Axle King Shaft,99,2167.23,64937,1230.0,566.0,798.95
6.58,2,2020,243,10039106AB,Front Axle Housing LH-106 AB,68,1402.88,64937,1230.0,566.0,798.95
6.58,2,2020,243,10039104AC,Front Axle Housing RH-104 AC,276,2166.9,64937,1230.0,566.0,798.95
6.58,2,2020,243,10039098AB,"Front Axle Housing RH  (10039098AB)
",103,2365.56,64937,1230.0,566.0,798.95
6.58,2,2020,243,300422630A,Housing Front Axle Cover LH-630,326,4487.15,64937,1230.0,566.0,798.95
6.58,2,2020,243,300422616A,Housing Front Axle Cover RH-640,295,2588.94,64937,1230.0,566.0,798.95
6.58,2,2020,243,300137705B,Housing Front Axle Cover LH-705,234,2512.06,64937,1230.0,566.0,798.95
6.58,2,2020,243,300130478B,Housing Front Axle Cover RH-478,354,3890.28,64937,1230.0,566.0,798.95
6.58,2,2020,243,10051257CB,Front Axle Housing,155,2509.88,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8252-42110,Hydarulic Housing,82,428.76,64937,1230.0,566.0,798.95
6.58,2,2020,243,10071462AG,Integral Front Axle Bkt(Casting),78,3837.12,64937,1230.0,566.0,798.95
6.58,2,2020,243,5A8252-24701,COVER FRONT,133,2189.57,64937,1230.0,566.0,798.95
6.58,2,2020,243,5A8252-24240,COVER REAR,33,904.5,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8252-43231-1,HEAD CYLINDER,457,2979.74,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8550-43210-1,HEAD CYLINDER-210,492,3353.77,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8252-47710,HINGE SUPPORT-8252,343,2585.94,64937,1230.0,566.0,798.95
6.58,2,2020,243,101281426000,Brake Drum -6000,285,3083.42,64937,1230.0,566.0,798.95
6.58,2,2020,243,101281426100,Brake Drum -6100,114,1051.77,64937,1230.0,566.0,798.95
6.58,2,2020,243,1SK-45870,HUB Tunring,246,3058.32,64937,1230.0,566.0,798.95
6.58,2,2020,243,(SE01B00G00037),Front Wheel hub Star Glow,277,362.92,64937,1230.0,566.0,798.95
6.58,2,2020,243,4256730,HUB-118,254,965.64,64937,1230.0,566.0,798.95
6.58,2,2020,243,4252073,HUB-316,225,2957.0,64937,1230.0,566.0,798.95
6.58,2,2020,243,4252752,HUB-454,130,4026.99,64937,1230.0,566.0,798.95
6.58,2,2020,243,4255058,HUB-770,84,1151.03,64937,1230.0,566.0,798.95
6.58,2,2020,243,10055248BB,ASSY FRONT AXLE HOUSING PADDY SPECIAL,199,3904.83,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8252-13760-1,"GEARBOX, FRONT L ECN",136,771.8,64937,1230.0,566.0,798.95
6.58,2,2020,243,1A8252-13770-1,"GEARBOX, FRONT R ECN",168,1051.06,64937,1230.0,566.0,798.95
6.58,2,2020,243,300167935A,Center Beam Housing -584/935,90,1110.99,64937,1230.0,566.0,798.95
6.58,2,2020,243,XBY00222,Bracket Engine,60,1640.99,64937,1230.0,566.0,798.95
6.58,2,2020,243,300137702C,CENTER BEAM HSG - Casting,271,3448.17,64937,1230.0,566.0,798.95
6.58,2,2020,243,M31149S002,Fron Wheel Hub Champ,220,2966.1,64937,1230.0,566.0,798.95
6.58,2,2020,243,X1821622,Housing Oil Cooler,242,1768.01,64937,1230.0,566.0,798.95
6.58,2,2020,243,B3F01301,Flywheel Boss,91,140.8,64937,1230.0,566.0,798.95
6.58,2,2020,243,F4W03322,FSFB Bracket - 3322,275,3687.79,64937,1230.0,566.0,798.95
6.58,2,2020,243,F4W03222,FSFB Bracket - 3222,258,4154.5,64937,1230.0,566.0,798.95
6.58,2,2020,243,X6E04822,NODO BRACKET -ECO-4822,104,3170.66,64937,1230.0,566.0,798.95
6.58,2,2020,243,F6A07422,Spring bracket-7422,275,4035.64,64937,1230.0,566.0,798.95
6.58,2,2020,243,7125600,Wheel - Drive,64,266.33,64937,1230.0,566.0,798.95
6.58,2,2020,243,8829617,Dual adapter hub,169,1539.04,64937,1230.0,566.0,798.95
6.58,2,2020,243,29324690,Disc Actuating,86,4454.94,64937,1230.0,566.0,798.95
6.58,2,2020,243,IC0305854,EICHER BRAKE DRUM,95,2746.89,64937,1230.0,566.0,798.95
6.58,2,2020,243,277642303714,Brake Drum 3714,81,1736.76,64937,1230.0,566.0,798.95
6.58,2,2020,243,277642303707,Brake Drum 3707,220,1769.09,64937,1230.0,566.0,798.95
6.58,2,2020,243,66666,Trunnion Braket,163,1638.62,64937,1230.0,566.0,798.95
6.58,2,2020,243,1528137,Chart Casting Wheel -8137,70,1629.16,64937,1230.0,566.0,798.95
6.58,2,2020,243,1528138,Chart Casting Wheel -8138,184,3926.66,64937,1230.0,566.0,798.95
6.58,2,2020,243,516266681,Chart Casting Wheel -6681,43,2642.75,64937,1230.0,566.0,798.95
6.58,2,2020,243,8504786,Casting drive wheel,26,3086.45,64937,1230.0,566.0,798.95
6.58,2,2020,243,1524926,Hub Casting ,171,4386.79,64937,1230.0,566.0,798.95
6.58,2,2020,243,8827231,Drive wheel -casting,219,357.08,64937,1230.0,566.0,798.95
6.58,2,2020,243,006050988V01,Fly Wheel 67 HP,403,3402.51,64937,1230.0,566.0,798.95
6.58,2,2020,243,907125600,Wheel - Drive,181,2689.22,64937,1230.0,566.0,798.95
6.58,2,2020,243,60000-01/018,"Brake Drum , 16.5X7, G3000b",205,1192.31,64937,1230.0,566.0,798.95
6.58,2,2020,243,X1505222,Pulley-5222,164,1127.33,64937,1230.0,566.0,798.95
6.58,2,2020,243,X1505122,Pulley-5122,139,4544.03,64937,1230.0,566.0,798.95
6.58,2,2020,243,006525415B01,Axle Carr LH,188,3381.51,64937,1230.0,566.0,798.95
6.58,2,2020,243,006525417B01,Axle Carr RH,196,128.08,64937,1230.0,566.0,798.95
6.58,2,2020,243,B3F16003,Fly Wheel -16003,193,3948.82,64937,1230.0,566.0,798.95
6.58,2,2020,243,5739980670,HYVA Bracket 670,292,3445.82,64937,1230.0,566.0,798.95
6.58,2,2020,243,3318C00701,Flywheel-701,100,2813.56,64937,1230.0,566.0,798.95
6.58,2,2020,243,H01XX417961701,Drive wheel,252,1549.97,64937,1230.0,566.0,798.95
6.58,2,2020,243,X6E04722,NODO BRACKET-ECO-4722,327,183.9,64937,1230.0,566.0,798.95
6.58,2,2020,243,FTF03022,Rear Dummy HUB-3222,180,2409.11,64937,1230.0,566.0,798.95
6.58,2,2020,243,F5N04822,Bracket -Engine Mounting-4822,309,1693.07,64937,1230.0,566.0,798.95
6.58,2,2020,243,A 400 322 05 01,Spring bracket -501,268,1109.54,64937,1230.0,566.0,798.95
6.58,2,2020,243,A 400 322 00 01,Spring bracket -0001,262,4142.49,64937,1230.0,566.0,798.95
6.58,2,2020,243,A 400 322 00 06,Spring bracket -0006,160,1419.52,64937,1230.0,566.0,798.95
6.58,2,2020,243,A4008911020,Bracket Bearing 1020,142,2581.75,64937,1230.0,566.0,798.95
6.58,2,2020,243,A4003220101,Spring bracket -0101,90,3484.8,64937,1230.0,566.0,798.95
6.58,2,2020,243,A400 891 09 20,Bracket Bearing 920,121,3818.93,64937,1230.0,566.0,798.95
5.84,3,2020,222,0503BA0290N-RK,ALFA HUB,67,2098.11,35216,1230.5,453.55,820.0
5.84,3,2020,222,0503BA0290N,Front Wheel Hub,247,3155.21,35216,1230.5,453.55,820.0
5.84,3,2020,222,0502BA1050N,Alfa Rear Wheel Hub LH,136,1363.44,35216,1230.5,453.55,820.0
5.84,3,2020,222,0502BA1060N,Alfa Rear Wheel Hub RH,142,4219.3,35216,1230.5,453.55,820.0
5.84,3,2020,222,0602AAB00260N,Brake Drum ALFA,126,2589.89,35216,1230.5,453.55,820.0
5.84,3,2020,222,0601AMJ00030N,Brake Drum -TREO,152,471.38,35216,1230.5,453.55,820.0
5.84,3,2020,222,0601AAA00320N,B.D. E-Riksha,411,3433.92,35216,1230.5,453.55,820.0
5.84,3,2020,222,0601AED00170N,Brake Drum E-Rikshaw,274,879.35,35216,1230.5,453.55,820.0
5.84,3,2020,222,0801AAA00960N,Clutch Housing LCC,56,483.34,35216,1230.5,453.55,820.0
5.84,3,2020,222,006017472B92,Fly Wheel 3DI,64,3800.27,35216,1230.5,453.55,820.0
5.84,3,2020,222,006029533V91,Fly Wheel 3DI E1H1,387,3080.86,35216,1230.5,453.55,820.0
5.84,3,2020,222,006028861V92,475/575 4DI-NCRPTO,42,1372.94,35216,1230.5,453.55,820.0
5.84,3,2020,222,006028860V91,475/575 4DI-CRPTO,267,2760.04,35216,1230.5,453.55,820.0
5.84,3,2020,222,006022009B91,Fly Wheel Swraj,227,769.98,35216,1230.5,453.55,820.0
5.84,3,2020,222,007903649B1,HUB(CRE),420,528.96,35216,1230.5,453.55,820.0
5.84,3,2020,222,4D00322,BOSS BRAKCET,56,242.68,35216,1230.5,453.55,820.0
5.84,3,2020,222,005551418R8,F.A.S. (BP),182,564.37,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3S00100,Brake Drum 100,178,445.23,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8T00122,Brake Drum 122,135,2491.85,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3S00222,Brake Drum 222,272,179.75,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3S00422,Brake Drum 422,81,3892.25,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8T01222,Brake Drum 1222,99,1002.51,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8T02022,Brake Drum 2022,185,2896.87,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1860822,BD (B) 1860822 -EDM,225,1309.22,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1869022,BD F-1869022-EDM,134,3002.36,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8T01922,Brake Drum 1922,244,2360.63,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1879622,Brake Drum 9622,89,1470.64,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1879722,Brake Drum 9722,327,3596.74,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1869122,Brake Drum 9122,93,2715.74,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3S00622,Brake Drum 622,267,321.13,35216,1230.5,453.55,820.0
5.84,3,2020,222,F5Z00120,Distence Pic Old 120,303,3798.4,35216,1230.5,453.55,820.0
5.84,3,2020,222,F5Z00112,Distence Pic Big 112,63,4122.52,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1880122,Rear Hub 122,287,1212.79,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1888822,Dummy Hub 822,219,2239.77,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8S00622,Rear Hub-622,48,505.55,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1880222,Rear HUB-222,79,1142.97,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8S01022,UB Hub 1022,43,943.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTF01222,UB Hub 1222,252,3200.18,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1884622,Front Hub -622,63,3315.84,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8S00922,UB Hub 922,293,1876.25,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8S01322,Front HUB-1322,269,966.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTF01122,Hub 1122 MBP,179,1401.97,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTF01022,Hub 1022 MBP,228,472.54,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTF03022,Rear Dummy HUB-3022,51,4186.24,35216,1230.5,453.55,820.0
5.84,3,2020,222,FH302622,Front Hub 2622 MBP,72,3691.08,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTT02722,HUB-2722,354,255.26,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3H01322,ARB FRAME MOUNTING BKT,83,3822.54,35216,1230.5,453.55,820.0
5.84,3,2020,222,F2R00122,SGM BKT-122,194,3427.37,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8D01700,SGM BKT -1700,94,2951.53,35216,1230.5,453.55,820.0
5.84,3,2020,222,F-8D02722,SGM -2722,34,966.23,35216,1230.5,453.55,820.0
5.84,3,2020,222,F8D01622,SGM -1622,120,2212.74,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3H01122,ARB Axle M. BKt LH,261,3188.98,35216,1230.5,453.55,820.0
5.84,3,2020,222,F3H01222,ARB Axle M. BKt RH,131,642.26,35216,1230.5,453.55,820.0
5.84,3,2020,222,B3F15503,Fly Wheel-503,232,1387.2,35216,1230.5,453.55,820.0
5.84,3,2020,222,B9805502,Flywheel Neptune,155,745.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,B2W02519,FIP Housing CB18,53,2499.93,35216,1230.5,453.55,820.0
5.84,3,2020,222,B2W01421,FIP Housing CB28,92,2063.2,35216,1230.5,453.55,820.0
5.84,3,2020,222,B2W01307,Fip Housing-1307,220,1050.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,X1X00522,Thermostate Housing-522,278,1996.22,35216,1230.5,453.55,820.0
5.84,3,2020,222,X2H00622,T.G. Case,239,3102.07,35216,1230.5,453.55,820.0
5.84,3,2020,222,F7L09722,Rear Spring Bracket,189,2973.41,35216,1230.5,453.55,820.0
5.84,3,2020,222,F5F01822,AC Bracket -1822,157,3364.13,35216,1230.5,453.55,820.0
5.84,3,2020,222,F5F01722,AC Bracket -1722,224,1040.56,35216,1230.5,453.55,820.0
5.84,3,2020,222,F7Z05314,ATS BRACKET-5314,107,3103.18,35216,1230.5,453.55,820.0
5.84,3,2020,222,F7Z00122,ATS BRACKET-122,96,1267.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,F7Z05414,ATS BRACKET-5414,207,971.95,35216,1230.5,453.55,820.0
5.84,3,2020,222,F7Z10314,ATS BRACKET 10314,430,3694.39,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E03422,Nodo Bracket-3422,267,257.48,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E03522,Nodo Bracket-3522,50,2363.39,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E05222,Nodo Bracket-5222,150,2832.0,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E05122,Nodo Bracket-5122,234,3917.18,35216,1230.5,453.55,820.0
5.84,3,2020,222,330123920,Tata Cup Box,37,1877.21,35216,1230.5,453.55,820.0
5.84,3,2020,222,P3301201020,ACE RDE Box casting,160,891.69,35216,1230.5,453.55,820.0
5.84,3,2020,222,330151420,Mega Ace,303,1432.89,35216,1230.5,453.55,820.0
5.84,3,2020,222,330134120,M&M 510,27,4414.18,35216,1230.5,453.55,820.0
5.84,3,2020,222,330134220V1,M&M 630,251,886.3,35216,1230.5,453.55,820.0
5.84,3,2020,222,330931720,Cover Plate,444,4545.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,502207C01,Side Cover C01,333,2584.84,35216,1230.5,453.55,820.0
5.84,3,2020,222,502207E 01,Side Cover Casting E01 (HFB 82),162,773.95,35216,1230.5,453.55,820.0
5.84,3,2020,222,50170115,Valve Housing HFB 64,280,1620.22,35216,1230.5,453.55,820.0
5.84,3,2020,222,501707C06,Valve Housing casting,100,2679.86,35216,1230.5,453.55,820.0
5.84,3,2020,222,501707C03,Valve Housing casting-C03,247,3851.47,35216,1230.5,453.55,820.0
5.84,3,2020,222,501707E 01,Valve housing casting  E01 (HFB82),240,930.01,35216,1230.5,453.55,820.0
5.84,3,2020,222,500127C06,LH Housing C06,195,1292.38,35216,1230.5,453.55,820.0
5.84,3,2020,222,500127C14,LH Housing C14,293,4097.8,35216,1230.5,453.55,820.0
5.84,3,2020,222,50012110,LH Housing 64,36,1321.54,35216,1230.5,453.55,820.0
5.84,3,2020,222,500127E03,LH Housing -82,162,446.47,35216,1230.5,453.55,820.0
5.84,3,2020,222,666,BB-106,202,595.69,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1826722,B.D. 6722,38,1076.66,35216,1230.5,453.55,820.0
5.84,3,2020,222,257542303705,TATA BRAKE DRUM 3705,318,1413.43,35216,1230.5,453.55,820.0
5.84,3,2020,222,263242303723,TATA BRAKE DRUM 3723,43,3630.45,35216,1230.5,453.55,820.0
5.84,3,2020,222,F1875722,Brake Drum -5722,93,1224.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,277642303701,TATA BRAKE DRUM 3701,123,1515.87,35216,1230.5,453.55,820.0
5.84,3,2020,222,5.01442E+11,Brake Drum 3702,119,3678.92,35216,1230.5,453.55,820.0
5.84,3,2020,222,0031002662AC,Rear Cover-6662,98,2022.25,35216,1230.5,453.55,820.0
5.84,3,2020,222,10006813CC,Rear Cover-6813,340,2286.72,35216,1230.5,453.55,820.0
5.84,3,2020,222,300053048A,Sviwel Housing LH,351,1783.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,300053049A,Sviwel Housing RH,228,2805.43,35216,1230.5,453.55,820.0
5.84,3,2020,222,300130461B,Housing Input Pinion,246,3054.29,35216,1230.5,453.55,820.0
5.84,3,2020,222,300130468A,Cover steering cylinder mounting,222,4381.64,35216,1230.5,453.55,820.0
5.84,3,2020,222,300130474A,Housing hub stub axle,197,2624.5,35216,1230.5,453.55,820.0
5.84,3,2020,222,300145985A,Housing Axle King Shaft,171,1984.39,35216,1230.5,453.55,820.0
5.84,3,2020,222,10039106AB,Front Axle Housing LH-106 AB,61,1453.34,35216,1230.5,453.55,820.0
5.84,3,2020,222,10039104AC,Front Axle Housing RH-104 AC,300,1956.23,35216,1230.5,453.55,820.0
5.84,3,2020,222,10039098AB,"Front Axle Housing RH  (10039098AB)
",105,1989.26,35216,1230.5,453.55,820.0
5.84,3,2020,222,300422630A,Housing Front Axle Cover LH-630,374,3795.34,35216,1230.5,453.55,820.0
5.84,3,2020,222,300422616A,Housing Front Axle Cover RH-640,269,2802.61,35216,1230.5,453.55,820.0
5.84,3,2020,222,300137705B,Housing Front Axle Cover LH-705,291,2615.82,35216,1230.5,453.55,820.0
5.84,3,2020,222,300130478B,Housing Front Axle Cover RH-478,217,4015.27,35216,1230.5,453.55,820.0
5.84,3,2020,222,10051257CB,Front Axle Housing,209,2593.6,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8252-42110,Hydarulic Housing,95,362.64,35216,1230.5,453.55,820.0
5.84,3,2020,222,10071462AG,Integral Front Axle Bkt(Casting),113,3166.03,35216,1230.5,453.55,820.0
5.84,3,2020,222,5A8252-24701,COVER FRONT,175,2134.22,35216,1230.5,453.55,820.0
5.84,3,2020,222,5A8252-24240,COVER REAR,69,834.37,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8252-43231-1,HEAD CYLINDER,277,2809.79,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8550-43210-1,HEAD CYLINDER-210,318,2817.03,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8252-47710,HINGE SUPPORT-8252,285,2511.19,35216,1230.5,453.55,820.0
5.84,3,2020,222,101281426000,Brake Drum -6000,289,2963.2,35216,1230.5,453.55,820.0
5.84,3,2020,222,101281426100,Brake Drum -6100,77,966.86,35216,1230.5,453.55,820.0
5.84,3,2020,222,1SK-45870,HUB Tunring,268,2999.8,35216,1230.5,453.55,820.0
5.84,3,2020,222,(SE01B00G00037),Front Wheel hub Star Glow,347,343.63,35216,1230.5,453.55,820.0
5.84,3,2020,222,4256730,HUB-118,153,904.34,35216,1230.5,453.55,820.0
5.84,3,2020,222,4252073,HUB-316,204,3106.89,35216,1230.5,453.55,820.0
5.84,3,2020,222,4252752,HUB-454,147,3187.79,35216,1230.5,453.55,820.0
5.84,3,2020,222,4255058,HUB-770,60,1055.28,35216,1230.5,453.55,820.0
5.84,3,2020,222,10055248BB,ASSY FRONT AXLE HOUSING PADDY SPECIAL,352,3595.94,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8252-13760-1,"GEARBOX, FRONT L ECN",140,814.85,35216,1230.5,453.55,820.0
5.84,3,2020,222,1A8252-13770-1,"GEARBOX, FRONT R ECN",140,1158.58,35216,1230.5,453.55,820.0
5.84,3,2020,222,300167935A,Center Beam Housing -584/935,226,1229.91,35216,1230.5,453.55,820.0
5.84,3,2020,222,XBY00222,Bracket Engine,31,1440.57,35216,1230.5,453.55,820.0
5.84,3,2020,222,300137702C,CENTER BEAM HSG - Casting,296,3090.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,M31149S002,Fron Wheel Hub Champ,325,2461.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,X1821622,Housing Oil Cooler,208,1515.61,35216,1230.5,453.55,820.0
5.84,3,2020,222,B3F01301,Flywheel Boss,190,116.37,35216,1230.5,453.55,820.0
5.84,3,2020,222,F4W03322,FSFB Bracket - 3322,421,3487.47,35216,1230.5,453.55,820.0
5.84,3,2020,222,F4W03222,FSFB Bracket - 3222,193,4262.6,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E04822,NODO BRACKET -ECO-4822,240,3045.75,35216,1230.5,453.55,820.0
5.84,3,2020,222,F6A07422,Spring bracket-7422,253,4133.58,35216,1230.5,453.55,820.0
5.84,3,2020,222,7125600,Wheel - Drive,92,252.62,35216,1230.5,453.55,820.0
5.84,3,2020,222,8829617,Dual adapter hub,86,1527.02,35216,1230.5,453.55,820.0
5.84,3,2020,222,29324690,Disc Actuating,61,3835.56,35216,1230.5,453.55,820.0
5.84,3,2020,222,IC0305854,EICHER BRAKE DRUM,76,2801.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,277642303714,Brake Drum 3714,91,1492.54,35216,1230.5,453.55,820.0
5.84,3,2020,222,277642303707,Brake Drum 3707,192,1724.36,35216,1230.5,453.55,820.0
5.84,3,2020,222,66666,Trunnion Braket,143,1507.24,35216,1230.5,453.55,820.0
5.84,3,2020,222,1528137,Chart Casting Wheel -8137,77,1707.59,35216,1230.5,453.55,820.0
5.84,3,2020,222,1528138,Chart Casting Wheel -8138,188,4045.29,35216,1230.5,453.55,820.0
5.84,3,2020,222,516266681,Chart Casting Wheel -6681,27,2878.62,35216,1230.5,453.55,820.0
5.84,3,2020,222,8504786,Casting drive wheel,41,3006.71,35216,1230.5,453.55,820.0
5.84,3,2020,222,1524926,Hub Casting ,119,4184.8,35216,1230.5,453.55,820.0
5.84,3,2020,222,8827231,Drive wheel -casting,267,329.25,35216,1230.5,453.55,820.0
5.84,3,2020,222,006050988V01,Fly Wheel 67 HP,316,3131.48,35216,1230.5,453.55,820.0
5.84,3,2020,222,907125600,Wheel - Drive,159,2532.27,35216,1230.5,453.55,820.0
5.84,3,2020,222,60000-01/018,"Brake Drum , 16.5X7, G3000b",237,1219.45,35216,1230.5,453.55,820.0
5.84,3,2020,222,X1505222,Pulley-5222,174,1047.58,35216,1230.5,453.55,820.0
5.84,3,2020,222,X1505122,Pulley-5122,90,3661.05,35216,1230.5,453.55,820.0
5.84,3,2020,222,006525415B01,Axle Carr LH,159,2982.52,35216,1230.5,453.55,820.0
5.84,3,2020,222,006525417B01,Axle Carr RH,183,116.49,35216,1230.5,453.55,820.0
5.84,3,2020,222,B3F16003,Fly Wheel -16003,239,3838.27,35216,1230.5,453.55,820.0
5.84,3,2020,222,5739980670,HYVA Bracket 670,344,3368.5,35216,1230.5,453.55,820.0
5.84,3,2020,222,3318C00701,Flywheel-701,160,2476.94,35216,1230.5,453.55,820.0
5.84,3,2020,222,H01XX417961701,Drive wheel,396,1559.0,35216,1230.5,453.55,820.0
5.84,3,2020,222,X6E04722,NODO BRACKET-ECO-4722,434,176.03,35216,1230.5,453.55,820.0
5.84,3,2020,222,FTF03022,Rear Dummy HUB-3222,192,2553.52,35216,1230.5,453.55,820.0
5.84,3,2020,222,F5N04822,Bracket -Engine Mounting-4822,282,1762.25,35216,1230.5,453.55,820.0
5.84,3,2020,222,A 400 322 05 01,Spring bracket -501,224,895.4,35216,1230.5,453.55,820.0
5.84,3,2020,222,A 400 322 00 01,Spring bracket -0001,209,3777.38,35216,1230.5,453.55,820.0
5.84,3,2020,222,A 400 322 00 06,Spring bracket -0006,134,1360.3,35216,1230.5,453.55,820.0
5.84,3,2020,222,A4008911020,Bracket Bearing 1020,155,2704.9,35216,1230.5,453.55,820.0
5.84,3,2020,222,A4003220101,Spring bracket -0101,92,3135.79,35216,1230.5,453.55,820.0
5.84,3,2020,222,A400 891 09 20,Bracket Bearing 920,281,3396.48,35216,1230.5,453.55,820.0
7.22,4,2020,27,0503BA0290N-RK,ALFA HUB,48,1833.7,12456,890.0,281.0,637.0
7.22,4,2020,27,0503BA0290N,Front Wheel Hub,337,3382.39,12456,890.0,281.0,637.0
7.22,4,2020,27,0502BA1050N,Alfa Rear Wheel Hub LH,160,1333.09,12456,890.0,281.0,637.0
7.22,4,2020,27,0502BA1060N,Alfa Rear Wheel Hub RH,95,4150.3,12456,890.0,281.0,637.0
7.22,4,2020,27,0602AAB00260N,Brake Drum ALFA,240,2111.1,12456,890.0,281.0,637.0
7.22,4,2020,27,0601AMJ00030N,Brake Drum -TREO,148,484.22,12456,890.0,281.0,637.0
7.22,4,2020,27,0601AAA00320N,B.D. E-Riksha,314,3694.84,12456,890.0,281.0,637.0
7.22,4,2020,27,0601AED00170N,Brake Drum E-Rikshaw,286,925.59,12456,890.0,281.0,637.0
7.22,4,2020,27,0801AAA00960N,Clutch Housing LCC,86,441.72,12456,890.0,281.0,637.0
7.22,4,2020,27,006017472B92,Fly Wheel 3DI,61,3965.84,12456,890.0,281.0,637.0
7.22,4,2020,27,006029533V91,Fly Wheel 3DI E1H1,385,2533.26,12456,890.0,281.0,637.0
7.22,4,2020,27,006028861V92,475/575 4DI-NCRPTO,48,1306.97,12456,890.0,281.0,637.0
7.22,4,2020,27,006028860V91,475/575 4DI-CRPTO,243,2605.2,12456,890.0,281.0,637.0
7.22,4,2020,27,006022009B91,Fly Wheel Swraj,217,867.91,12456,890.0,281.0,637.0
7.22,4,2020,27,007903649B1,HUB(CRE),322,539.78,12456,890.0,281.0,637.0
7.22,4,2020,27,4D00322,BOSS BRAKCET,27,197.65,12456,890.0,281.0,637.0
7.22,4,2020,27,005551418R8,F.A.S. (BP),206,550.08,12456,890.0,281.0,637.0
7.22,4,2020,27,F3S00100,Brake Drum 100,146,476.56,12456,890.0,281.0,637.0
7.22,4,2020,27,F8T00122,Brake Drum 122,224,2240.68,12456,890.0,281.0,637.0
7.22,4,2020,27,F3S00222,Brake Drum 222,204,184.34,12456,890.0,281.0,637.0
7.22,4,2020,27,F3S00422,Brake Drum 422,76,3637.32,12456,890.0,281.0,637.0
7.22,4,2020,27,F8T01222,Brake Drum 1222,127,940.06,12456,890.0,281.0,637.0
7.22,4,2020,27,F8T02022,Brake Drum 2022,186,2664.36,12456,890.0,281.0,637.0
7.22,4,2020,27,F1860822,BD (B) 1860822 -EDM,338,1255.21,12456,890.0,281.0,637.0
7.22,4,2020,27,F1869022,BD F-1869022-EDM,146,2988.8,12456,890.0,281.0,637.0
7.22,4,2020,27,F8T01922,Brake Drum 1922,262,1879.89,12456,890.0,281.0,637.0
7.22,4,2020,27,F1879622,Brake Drum 9622,59,1675.86,12456,890.0,281.0,637.0
7.22,4,2020,27,F1879722,Brake Drum 9722,247,3504.12,12456,890.0,281.0,637.0
7.22,4,2020,27,F1869122,Brake Drum 9122,81,2525.15,12456,890.0,281.0,637.0
7.22,4,2020,27,F3S00622,Brake Drum 622,225,288.58,12456,890.0,281.0,637.0
7.22,4,2020,27,F5Z00120,Distence Pic Old 120,328,3873.41,12456,890.0,281.0,637.0
